-75.00 -35.00   0.1
-75.00 -34.60   0.1
-75.00 -34.20   0.1
-75.00 -33.80   0.3
-75.00 -33.40   0.4
-75.00 -33.00   0.3
-75.00 -32.60   0.2
-75.00 -32.20   0.2
-75.00 -31.80   0.2
-75.00 -31.40   0.1
-75.00 -31.00   0.0
-75.00 -30.60   0.0
-75.00 -30.20   0.0
-75.00 -29.80   0.0
-75.00 -29.40   0.0
-75.00 -29.00   0.0
-75.00 -28.60   0.0
-75.00 -28.20   0.0
-75.00 -27.80   0.0
-75.00 -27.40   0.0
-75.00 -27.00   0.0
-75.00 -26.60   0.1
-75.00 -26.20   0.1
-75.00 -25.80   0.0
-75.00 -25.40   0.0
-75.00 -25.00   0.1
-75.00 -24.60   0.2
-75.00 -24.20   0.2
-75.00 -23.80   0.3
-75.00 -23.40   0.3
-75.00 -23.00   0.2
-75.00 -22.60   0.1
-75.00 -22.20   0.3
-75.00 -21.80   0.1
-75.00 -21.40   0.1
-75.00 -21.00   0.0
-75.00 -20.60   0.1
-75.00 -20.20   0.1
-75.00 -19.80   0.1
-75.00 -19.40   0.1
-75.00 -19.00   0.1
-75.00 -18.60   0.0
-75.00 -18.20   0.0
-75.00 -17.80   0.0
-75.00 -17.40   0.1
-75.00 -17.00   0.1
-75.00 -16.60   0.1
-75.00 -16.20   0.0
-75.00 -15.80   0.0
-75.00 -15.40   0.0
-75.00 -15.00   0.0
-75.00 -14.60   0.0
-75.00 -14.20   0.0
-75.00 -13.80   0.0
-75.00 -13.40   0.0
-75.00 -13.00   0.0
-75.00 -12.60   0.2
-75.00 -12.20   0.2
-75.00 -11.80   0.1
-75.00 -11.40   0.7
-75.00 -11.00   6.0
-75.00 -10.60  22.9
-75.00 -10.20  25.4
-75.00  -9.80  21.6
-75.00  -9.40  21.6
-75.00  -9.00  21.9
-75.00  -8.60  14.9
-75.00  -8.20  12.9
-75.00  -7.80  10.8
-75.00  -7.40   8.2
-75.00  -7.00   5.3
-75.00  -6.60   7.6
-75.00  -6.20   6.7
-75.00  -5.80   4.8
-75.00  -5.40   2.7
